id	 label
51883	9
51884	28
51885	28
51886	19
51887	36
51888	28
51889	2
51890	28
51891	25
51892	3
51893	30
51894	6
51895	34
51896	28
51897	5
51898	28
51899	5
51900	39
51901	2
51902	28
51903	13
51904	26
51905	39
51906	28
51907	28
51908	21
51909	28
51910	0
51911	10
51912	36
51913	28
51914	4
51915	28
51916	28
51917	11
51918	37
51919	17
51920	2
51921	23
51922	11
51923	28
51924	36
51925	16
51926	13
51927	28
51928	7
51929	34
51930	28
51931	22
51932	13
51933	24
51934	16
51935	28
51936	26
51937	8
51938	28
51939	4
51940	34
51941	28
51942	10
51943	28
51944	24
51945	32
51946	4
51947	36
51948	5
51949	28
51950	26
51951	28
51952	5
51953	30
51954	24
51955	16
51956	10
51957	1
51958	19
51959	28
51960	28
51961	37
51962	19
51963	9
51964	4
51965	38
51966	28
51967	36
51968	28
51969	26
51970	8
51971	36
51972	28
51973	28
51974	24
51975	28
51976	10
51977	28
51978	28
51979	24
51980	30
51981	9
51982	28
51983	28
51984	5
51985	28
51986	28
51987	28
51988	2
51989	24
51990	28
51991	5
51992	28
51993	39
51994	30
51995	28
51996	34
51997	8
51998	10
51999	30
52000	16
52001	8
52002	30
52003	15
52004	28
52005	19
52006	23
52007	28
52008	28
52009	24
52010	28
52011	22
52012	31
52013	3
52014	28
52015	28
52016	28
52017	16
52018	16
52019	39
52020	24
52021	28
52022	2
52023	24
52024	20
52025	34
52026	13
52027	8
52028	2
52029	9
52030	2
52031	28
52032	28
52033	28
52034	33
52035	2
52036	4
52037	2
52038	28
52039	34
52040	28
52041	24
52042	28
52043	30
52044	10
52045	28
52046	26
52047	28
52048	8
52049	16
52050	28
52051	16
52052	2
52053	8
52054	16
52055	34
52056	28
52057	24
52058	10
52059	16
52060	28
52061	28
52062	39
52063	28
52064	24
52065	24
52066	16
52067	19
52068	8
52069	16
52070	16
52071	21
52072	37
52073	28
52074	8
52075	30
52076	16
52077	28
52078	28
52079	2
52080	28
52081	28
52082	16
52083	30
52084	28
52085	28
52086	28
52087	5
52088	28
52089	24
52090	22
52091	24
52092	24
52093	30
52094	28
52095	30
52096	16
52097	10
52098	30
52099	28
52100	16
52101	28
52102	9
52103	34
52104	2
52105	20
52106	30
52107	10
52108	16
52109	13
52110	28
52111	24
52112	6
52113	16
52114	28
52115	9
52116	16
52117	17
52118	30
52119	16
52120	30
52121	36
52122	8
52123	16
52124	16
52125	16
52126	0
52127	28
52128	8
52129	30
52130	5
52131	19
52132	34
52133	24
52134	24
52135	24
52136	16
52137	28
52138	13
52139	24
52140	28
52141	26
52142	27
52143	4
52144	16
52145	4
52146	31
52147	16
52148	28
52149	30
52150	34
52151	34
52152	8
52153	16
52154	22
52155	16
52156	10
52157	28
52158	28
52159	28
52160	39
52161	24
52162	2
52163	31
52164	24
52165	8
52166	28
52167	5
52168	24
52169	30
52170	6
52171	26
52172	16
52173	34
52174	28
52175	10
52176	24
52177	16
52178	30
52179	36
52180	10
52181	30
52182	26
52183	31
52184	27
52185	16
52186	9
52187	37
52188	10
52189	16
52190	10
52191	28
52192	4
52193	30
52194	23
52195	19
52196	31
52197	16
52198	8
52199	10
52200	39
52201	16
52202	30
52203	25
52204	20
52205	37
52206	34
52207	4
52208	10
52209	34
52210	30
52211	16
52212	18
52213	10
52214	5
52215	16
52216	10
52217	16
52218	23
52219	25
52220	36
52221	4
52222	11
52223	30
52224	16
52225	19
52226	16
52227	25
52228	30
52229	8
52230	24
52231	3
52232	28
52233	16
52234	16
52235	32
52236	7
52237	8
52238	34
52239	1
52240	10
52241	16
52242	16
52243	28
52244	19
52245	2
52246	30
52247	25
52248	5
52249	24
52250	23
52251	24
52252	28
52253	4
52254	38
52255	16
52256	24
52257	27
52258	16
52259	28
52260	10
52261	29
52262	28
52263	25
52264	16
52265	16
52266	20
52267	16
52268	4
52269	16
52270	19
52271	30
52272	16
52273	3
52274	19
52275	30
52276	28
52277	8
52278	19
52279	5
52280	16
52281	30
52282	28
52283	10
52284	24
52285	2
52286	24
52287	28
52288	32
52289	16
52290	16
52291	24
52292	28
52293	16
52294	32
52295	4
52296	5
52297	37
52298	27
52299	16
52300	30
52301	27
52302	23
52303	39
52304	24
52305	16
52306	16
52307	25
52308	27
52309	16
52310	16
52311	28
52312	16
52313	13
52314	16
52315	16
52316	30
52317	22
52318	28
52319	31
52320	30
52321	30
52322	25
52323	33
52324	16
52325	6
52326	34
52327	30
52328	28
52329	8
52330	26
52331	16
52332	5
52333	16
52334	5
52335	27
52336	19
52337	34
52338	24
52339	16
52340	16
52341	8
52342	30
52343	28
52344	31
52345	30
52346	4
52347	24
52348	24
52349	24
52350	3
52351	38
52352	28
52353	10
52354	6
52355	24
52356	16
52357	16
52358	30
52359	16
52360	4
52361	16
52362	28
52363	28
52364	30
52365	28
52366	26
52367	30
52368	5
52369	24
52370	4
52371	24
52372	27
52373	36
52374	24
52375	34
52376	16
52377	16
52378	16
52379	4
52380	16
52381	37
52382	30
52383	8
52384	19
52385	16
52386	16
52387	16
52388	5
52389	19
52390	37
52391	24
52392	31
52393	16
52394	10
52395	24
52396	16
52397	16
52398	16
52399	30
52400	37
52401	28
52402	37
52403	13
52404	24
52405	36
52406	24
52407	24
52408	30
52409	30
52410	23
52411	4
52412	30
52413	16
52414	19
52415	4
52416	24
52417	30
52418	30
52419	16
52420	31
52421	16
52422	24
52423	30
52424	34
52425	7
52426	16
52427	30
52428	13
52429	16
52430	16
52431	24
52432	19
52433	16
52434	2
52435	24
52436	16
52437	30
52438	28
52439	24
52440	30
52441	24
52442	24
52443	24
52444	1
52445	38
52446	30
52447	30
52448	27
52449	28
52450	16
52451	10
52452	30
52453	16
52454	10
52455	16
52456	10
52457	4
52458	24
52459	29
52460	30
52461	16
52462	24
52463	16
52464	30
52465	16
52466	16
52467	24
52468	31
52469	24
52470	24
52471	16
52472	8
52473	24
52474	4
52475	16
52476	16
52477	8
52478	20
52479	16
52480	34
52481	30
52482	30
52483	8
52484	30
52485	28
52486	26
52487	24
52488	5
52489	9
52490	16
52491	4
52492	24
52493	28
52494	24
52495	24
52496	10
52497	24
52498	28
52499	4
52500	38
52501	16
52502	8
52503	24
52504	16
52505	24
52506	13
52507	16
52508	4
52509	10
52510	24
52511	16
52512	26
52513	30
52514	5
52515	8
52516	20
52517	28
52518	4
52519	37
52520	24
52521	16
52522	16
52523	24
52524	28
52525	31
52526	28
52527	22
52528	16
52529	28
52530	30
52531	2
52532	16
52533	24
52534	34
52535	20
52536	19
52537	30
52538	16
52539	24
52540	8
52541	24
52542	26
52543	5
52544	34
52545	16
52546	28
52547	19
52548	16
52549	28
52550	30
52551	24
52552	28
52553	4
52554	34
52555	24
52556	8
52557	26
52558	27
52559	5
52560	4
52561	28
52562	24
52563	5
52564	16
52565	30
52566	24
52567	30
52568	24
52569	30
52570	16
52571	24
52572	24
52573	28
52574	30
52575	30
52576	16
52577	24
52578	16
52579	30
52580	22
52581	2
52582	13
52583	24
52584	30
52585	34
52586	3
52587	16
52588	28
52589	28
52590	27
52591	23
52592	20
52593	34
52594	28
52595	37
52596	28
52597	16
52598	23
52599	8
52600	16
52601	10
52602	30
52603	13
52604	15
52605	10
52606	29
52607	34
52608	16
52609	20
52610	34
52611	28
52612	24
52613	7
52614	16
52615	28
52616	28
52617	10
52618	16
52619	5
52620	28
52621	5
52622	28
52623	28
52624	32
52625	28
52626	30
52627	9
52628	19
52629	24
52630	28
52631	4
52632	22
52633	30
52634	3
52635	24
52636	28
52637	34
52638	28
52639	30
52640	19
52641	24
52642	28
52643	20
52644	34
52645	37
52646	16
52647	28
52648	36
52649	16
52650	31
52651	37
52652	16
52653	23
52654	28
52655	24
52656	10
52657	2
52658	13
52659	28
52660	14
52661	18
52662	14
52663	30
52664	39
52665	37
52666	10
52667	24
52668	2
52669	21
52670	30
52671	9
52672	19
52673	9
52674	16
52675	36
52676	5
52677	28
52678	28
52679	24
52680	10
52681	31
52682	28
52683	10
52684	34
52685	10
52686	2
52687	10
52688	13
52689	27
52690	10
52691	20
52692	24
52693	23
52694	22
52695	24
52696	16
52697	4
52698	37
52699	20
52700	9
52701	36
52702	19
52703	24
52704	8
52705	16
52706	28
52707	9
52708	16
52709	28
52710	5
52711	24
52712	28
52713	26
52714	18
52715	28
52716	16
52717	30
52718	36
52719	10
52720	35
52721	2
52722	34
52723	16
52724	8
52725	16
52726	38
52727	10
52728	27
52729	34
52730	24
52731	26
52732	16
52733	8
52734	33
52735	5
52736	37
52737	16
52738	4
52739	24
52740	10
52741	16
52742	34
52743	4
52744	20
52745	22
52746	10
52747	28
52748	36
52749	28
52750	36
52751	9
52752	39
52753	33
52754	5
52755	16
52756	30
52757	28
52758	16
52759	34
52760	13
52761	28
52762	28
52763	4
52764	3
52765	28
52766	9
52767	34
52768	8
52769	2
52770	16
52771	27
52772	28
52773	28
52774	13
52775	37
52776	34
52777	30
52778	16
52779	24
52780	24
52781	24
52782	20
52783	16
52784	24
52785	39
52786	3
52787	37
52788	34
52789	34
52790	24
52791	16
52792	8
52793	32
52794	2
52795	28
52796	38
52797	28
52798	24
52799	16
52800	16
52801	31
52802	16
52803	36
52804	28
52805	38
52806	20
52807	28
52808	4
52809	32
52810	24
52811	28
52812	30
52813	16
52814	34
52815	34
52816	8
52817	19
52818	24
52819	28
52820	36
52821	15
52822	2
52823	34
52824	28
52825	28
52826	28
52827	8
52828	16
52829	11
52830	31
52831	24
52832	10
52833	2
52834	30
52835	10
52836	10
52837	16
52838	9
52839	20
52840	26
52841	16
52842	24
52843	8
52844	28
52845	8
52846	16
52847	28
52848	28
52849	16
52850	16
52851	30
52852	28
52853	37
52854	24
52855	39
52856	16
52857	19
52858	39
52859	21
52860	30
52861	24
52862	16
52863	34
52864	16
52865	39
52866	13
52867	24
52868	10
52869	16
52870	19
52871	38
52872	28
52873	34
52874	20
52875	28
52876	28
52877	10
52878	13
52879	34
52880	19
52881	3
52882	4
52883	30
52884	33
52885	36
52886	28
52887	34
52888	2
52889	2
52890	26
52891	24
52892	30
52893	24
52894	16
52895	26
52896	28
52897	28
52898	30
52899	16
52900	28
52901	24
52902	28
52903	28
52904	10
52905	39
52906	30
52907	8
52908	39
52909	28
52910	16
52911	23
52912	36
52913	24
52914	15
52915	11
52916	28
52917	1
52918	28
52919	34
52920	24
52921	28
52922	24
52923	30
52924	24
52925	22
52926	8
52927	26
52928	17
52929	16
52930	28
52931	30
52932	16
52933	24
52934	27
52935	6
52936	2
52937	16
52938	30
52939	16
52940	34
52941	30
52942	16
52943	16
52944	10
52945	6
52946	30
52947	16
52948	16
52949	16
52950	13
52951	30
52952	24
52953	24
52954	30
52955	30
52956	24
52957	16
52958	5
52959	4
52960	16
52961	30
52962	16
52963	30
52964	24
52965	2
52966	34
52967	30
52968	30
52969	30
52970	24
52971	10
52972	24
52973	24
52974	16
52975	16
52976	24
52977	16
52978	27
52979	4
52980	30
52981	4
52982	31
52983	30
52984	27
52985	24
52986	26
52987	8
52988	4
52989	4
52990	34
52991	24
52992	4
52993	28
52994	24
52995	8
52996	30
52997	24
52998	34
52999	30
53000	26
53001	24
53002	16
53003	16
53004	24
53005	31
53006	24
53007	16
53008	16
53009	16
53010	4
53011	22
53012	16
53013	27
53014	27
53015	34
53016	24
53017	24
53018	16
53019	24
53020	39
53021	4
53022	37
53023	16
53024	24
53025	30
53026	16
53027	23
53028	4
53029	24
53030	30
53031	24
53032	9
53033	7
53034	24
53035	24
53036	24
53037	24
53038	30
53039	27
53040	24
53041	5
53042	16
53043	30
53044	24
53045	16
53046	16
53047	27
53048	30
53049	10
53050	24
53051	24
53052	27
53053	26
53054	24
53055	24
53056	18
53057	16
53058	33
53059	37
53060	28
53061	38
53062	25
53063	4
53064	16
53065	11
53066	24
53067	24
53068	16
53069	24
53070	16
53071	28
53072	16
53073	16
53074	16
53075	27
53076	16
53077	26
53078	4
53079	28
53080	20
53081	24
53082	31
53083	13
53084	10
53085	16
53086	27
53087	22
53088	24
53089	28
53090	16
53091	10
53092	24
53093	31
53094	9
53095	16
53096	30
53097	16
53098	16
53099	34
53100	38
53101	30
53102	26
53103	28
53104	13
53105	27
53106	24
53107	16
53108	24
53109	24
53110	10
53111	16
53112	30
53113	24
53114	24
53115	30
53116	28
53117	4
53118	16
53119	24
53120	20
53121	6
53122	24
53123	28
53124	24
53125	30
53126	26
53127	6
53128	24
53129	27
53130	16
53131	16
53132	16
53133	22
53134	28
53135	24
53136	24
53137	30
53138	30
53139	10
53140	23
53141	16
53142	10
53143	24
53144	3
53145	30
53146	16
53147	38
53148	28
53149	13
53150	16
53151	24
53152	34
53153	8
53154	24
53155	30
53156	23
53157	39
53158	20
53159	2
53160	7
53161	16
53162	16
53163	2
53164	39
53165	20
53166	28
53167	21
53168	5
53169	37
53170	36
53171	5
53172	20
53173	28
53174	24
53175	34
53176	36
53177	12
53178	28
53179	24
53180	16
53181	36
53182	7
53183	9
53184	28
53185	28
53186	10
53187	32
53188	19
53189	28
53190	34
53191	28
53192	10
53193	24
53194	14
53195	19
53196	5
53197	34
53198	4
53199	28
53200	28
53201	16
53202	22
53203	34
53204	33
53205	16
53206	34
53207	27
53208	13
53209	4
53210	2
53211	9
53212	31
53213	28
53214	2
53215	2
53216	8
53217	24
53218	39
53219	19
53220	28
53221	16
53222	3
53223	2
53224	34
53225	6
53226	28
53227	30
53228	34
53229	10
53230	24
53231	16
53232	16
53233	10
53234	39
53235	28
53236	16
53237	16
53238	38
53239	8
53240	28
53241	28
53242	9
53243	30
53244	26
53245	28
53246	16
53247	2
53248	5
53249	7
53250	28
53251	28
53252	28
53253	28
53254	22
53255	2
53256	5
53257	22
53258	28
53259	20
53260	28
53261	28
53262	6
53263	28
53264	0
53265	33
53266	28
53267	0
53268	28
53269	39
53270	20
53271	28
53272	2
53273	13
53274	8
53275	28
53276	9
53277	9
53278	16
53279	34
53280	28
53281	4
53282	8
53283	8
53284	19
53285	31
53286	38
53287	2
53288	10
53289	28
53290	23
53291	28
53292	5
53293	28
53294	20
53295	28
53296	8
53297	9
53298	34
53299	23
53300	4
53301	38
53302	10
53303	26
53304	24
53305	23
53306	28
53307	34
53308	5
53309	5
53310	24
53311	9
53312	24
53313	8
53314	36
53315	30
53316	10
53317	28
53318	28
53319	26
53320	28
53321	2
53322	28
53323	28
53324	2
53325	24
53326	2
53327	2
53328	11
53329	38
53330	2
53331	28
53332	28
53333	28
53334	34
53335	8
53336	28
53337	27
53338	28
53339	5
53340	24
53341	13
53342	24
53343	24
53344	8
53345	28
53346	38
53347	36
53348	2
53349	10
53350	28
53351	27
53352	37
53353	28
53354	4
53355	8
53356	4
53357	24
53358	28
53359	30
53360	30
53361	8
53362	28
53363	11
53364	36
53365	30
53366	28
53367	39
53368	24
53369	16
53370	39
53371	25
53372	24
53373	36
53374	28
53375	27
53376	30
53377	30
53378	24
53379	4
53380	24
53381	10
53382	24
53383	24
53384	4
53385	30
53386	10
53387	26
53388	34
53389	10
53390	28
53391	28
53392	2
53393	36
53394	26
53395	36
53396	28
53397	28
53398	16
53399	19
53400	10
53401	24
53402	0
53403	30
53404	22
53405	26
53406	38
53407	16
53408	2
53409	19
53410	24
53411	34
53412	28
53413	28
53414	2
53415	16
53416	24
53417	13
53418	24
53419	16
53420	30
53421	24
53422	2
53423	2
53424	4
53425	28
53426	5
53427	39
53428	10
53429	16
53430	8
53431	16
53432	8
53433	38
53434	24
53435	13
53436	20
53437	28
53438	28
53439	28
53440	28
53441	8
53442	24
53443	30
53444	7
53445	30
53446	27
53447	25
53448	30
53449	19
53450	30
53451	20
53452	18
53453	31
53454	16
53455	27
53456	8
53457	30
53458	27
53459	27
53460	37
53461	24
53462	10
53463	28
53464	34
53465	8
53466	28
53467	8
53468	24
53469	24
53470	28
53471	8
53472	13
53473	8
53474	24
53475	16
53476	28
53477	30
53478	30
53479	30
53480	34
53481	8
53482	17
53483	36
53484	24
53485	24
53486	26
53487	24
53488	8
53489	28
53490	33
53491	24
53492	13
53493	24
53494	30
53495	29
53496	28
53497	9
53498	10
53499	16
53500	24
53501	28
53502	30
53503	30
53504	28
53505	28
53506	20
53507	25
53508	28
53509	34
53510	28
53511	24
53512	24
53513	2
53514	4
53515	2
53516	34
53517	28
53518	8
53519	34
53520	34
53521	16
53522	16
53523	16
53524	31
53525	24
53526	10
53527	30
53528	9
53529	34
53530	20
53531	10
53532	4
53533	13
53534	10
53535	16
53536	4
53537	30
53538	28
53539	16
53540	3
53541	16
53542	10
53543	8
53544	24
53545	24
53546	24
53547	28
53548	29
53549	16
53550	28
53551	20
53552	5
53553	19
53554	10
53555	30
53556	31
53557	27
53558	13
53559	16
53560	16
53561	24
53562	28
53563	26
53564	16
53565	19
53566	20
53567	8
53568	31
53569	31
53570	24
53571	24
53572	5
53573	33
53574	28
53575	30
53576	24
53577	28
53578	39
53579	10
53580	16
53581	10
53582	16
53583	16
53584	34
53585	2
53586	13
53587	5
53588	10
53589	16
53590	16
53591	16
53592	24
53593	24
53594	30
53595	30
53596	16
53597	6
53598	28
53599	30
53600	36
53601	0
53602	24
53603	26
53604	34
53605	30
53606	10
53607	16
53608	4
53609	5
53610	16
53611	8
53612	10
53613	4
53614	16
53615	28
53616	5
53617	10
53618	28
53619	5
53620	16
53621	30
53622	28
53623	38
53624	39
53625	16
53626	24
53627	24
53628	11
53629	30
53630	16
53631	28
53632	16
53633	2
53634	30
53635	16
53636	16
53637	7
53638	16
53639	19
53640	16
53641	34
53642	22
53643	30
53644	28
53645	10
53646	34
53647	16
53648	16
53649	24
53650	5
53651	16
53652	39
53653	30
53654	31
53655	16
53656	3
53657	13
53658	28
53659	28
53660	16
53661	2
53662	16
53663	30
53664	30
53665	9
53666	30
53667	2
53668	30
53669	30
53670	28
53671	22
53672	30
53673	16
53674	11
53675	24
53676	16
53677	28
53678	28
53679	24
53680	4
53681	7
53682	23
53683	30
53684	7
53685	16
53686	4
53687	27
53688	24
53689	34
53690	5
53691	30
53692	16
53693	16
53694	10
53695	30
53696	4
53697	34
53698	10
53699	38
53700	16
53701	10
53702	24
53703	30
53704	28
53705	8
53706	28
53707	16
53708	10
53709	16
53710	23
53711	24
53712	31
53713	16
53714	8
53715	16
53716	4
53717	10
53718	16
53719	30
53720	13
53721	27
53722	16
53723	4
53724	5
53725	28
53726	28
53727	2
53728	16
53729	11
53730	2
53731	10
53732	24
53733	30
53734	31
53735	24
53736	10
53737	8
53738	16
53739	27
53740	16
53741	8
53742	16
53743	24
53744	30
53745	24
53746	26
53747	24
53748	31
53749	24
53750	28
53751	16
53752	24
53753	8
53754	24
53755	26
53756	16
53757	24
53758	24
53759	8
53760	28
53761	30
53762	24
53763	30
53764	16
53765	24
53766	16
53767	27
53768	28
53769	16
53770	8
53771	27
53772	16
53773	24
53774	5
53775	25
53776	16
53777	4
53778	3
53779	16
53780	24
53781	24
53782	16
53783	8
53784	16
53785	2
53786	5
53787	4
53788	16
53789	34
53790	8
53791	24
53792	37
53793	5
53794	28
53795	18
53796	16
53797	24
53798	22
53799	24
53800	28
53801	11
53802	28
53803	27
53804	16
53805	24
53806	24
53807	3
53808	30
53809	24
53810	24
53811	28
53812	24
53813	24
53814	24
53815	2
53816	19
53817	16
53818	24
53819	10
53820	28
53821	27
53822	27
53823	4
53824	5
53825	10
53826	36
53827	19
53828	16
53829	16
53830	16
53831	24
53832	16
53833	32
53834	4
53835	8
53836	19
53837	34
53838	24
53839	24
53840	30
53841	16
53842	27
53843	16
53844	16
53845	30
53846	16
53847	24
53848	13
53849	28
53850	4
53851	16
53852	30
53853	16
53854	16
53855	24
53856	9
53857	27
53858	16
53859	16
53860	24
53861	16
53862	13
53863	27
53864	16
53865	9
53866	4
53867	30
53868	24
53869	8
53870	13
53871	16
53872	16
53873	28
53874	24
53875	24
53876	16
53877	30
53878	28
53879	31
53880	31
53881	16
53882	8
53883	16
53884	26
53885	27
53886	24
53887	16
53888	31
53889	16
53890	8
53891	24
53892	28
53893	16
53894	30
53895	10
53896	3
53897	13
53898	16
53899	16
53900	16
53901	16
53902	9
53903	24
53904	24
53905	24
53906	16
53907	31
53908	24
53909	31
53910	3
53911	10
53912	16
53913	24
53914	28
53915	24
53916	19
53917	16
53918	8
53919	30
53920	36
53921	2
53922	1
53923	36
53924	10
53925	28
53926	27
53927	24
53928	32
53929	28
53930	4
53931	30
53932	24
53933	34
53934	23
53935	8
53936	16
53937	8
53938	2
53939	4
53940	16
53941	31
53942	4
53943	25
53944	24
53945	38
53946	2
53947	34
53948	34
53949	28
53950	16
53951	19
53952	14
53953	34
53954	36
53955	37
53956	13
53957	7
53958	36
53959	8
53960	16
53961	20
53962	16
53963	10
53964	3
53965	16
53966	36
53967	10
53968	28
53969	26
53970	14
53971	28
53972	36
53973	16
53974	10
53975	22
53976	8
53977	28
53978	3
53979	36
53980	28
53981	5
53982	22
53983	24
53984	24
53985	34
53986	10
53987	2
53988	39
53989	16
53990	34
53991	24
53992	16
53993	34
53994	25
53995	34
53996	16
53997	14
53998	8
53999	36
54000	16
54001	28
54002	19
54003	2
54004	28
54005	16
54006	9
54007	10
54008	19
54009	16
54010	26
54011	10
54012	28
54013	38
54014	27
54015	10
54016	24
54017	24
54018	34
54019	34
54020	28
54021	16
54022	24
54023	9
54024	28
54025	34
54026	16
54027	20
54028	36
54029	10
54030	36
54031	18
54032	38
54033	34
54034	22
54035	36
54036	36
54037	8
54038	10
54039	30
54040	3
54041	8
54042	28
54043	4
54044	9
54045	34
54046	29
54047	20
54048	30
54049	24
54050	24
54051	19
54052	28
54053	22
54054	13
54055	16
54056	28
54057	24
54058	37
54059	24
54060	28
54061	31
54062	16
54063	19
54064	27
54065	28
54066	36
54067	38
54068	9
54069	20
54070	13
54071	34
54072	24
54073	28
54074	38
54075	37
54076	26
54077	13
54078	14
54079	8
54080	16
54081	10
54082	10
54083	26
54084	8
54085	9
54086	36
54087	19
54088	16
54089	10
54090	26
54091	8
54092	26
54093	10
54094	10
54095	2
54096	34
54097	26
54098	28
54099	30
54100	27
54101	28
54102	10
54103	8
54104	20
54105	28
54106	5
54107	26
54108	16
54109	24
54110	16
54111	30
54112	27
54113	16
54114	24
54115	20
54116	34
54117	39
54118	24
54119	28
54120	34
54121	8
54122	16
54123	5
54124	37
54125	28
54126	16
54127	10
54128	5
54129	27
54130	19
54131	20
54132	38
54133	36
54134	3
54135	28
54136	39
54137	16
54138	28
54139	37
54140	8
54141	6
54142	36
54143	28
54144	34
54145	5
54146	27
54147	28
54148	8
54149	16
54150	37
54151	28
54152	16
54153	37
54154	24
54155	24
54156	28
54157	18
54158	30
54159	26
54160	24
54161	16
54162	10
54163	31
54164	28
54165	4
54166	9
54167	23
54168	16
54169	28
54170	16
54171	34
54172	28
54173	28
54174	26
54175	16
54176	34
54177	8
54178	36
54179	16
54180	30
54181	20
54182	19
54183	28
54184	30
54185	37
54186	24
54187	24
54188	20
54189	9
54190	19
54191	28
54192	2
54193	30
54194	10
54195	2
54196	24
54197	23
54198	9
54199	28
54200	6
54201	31
54202	16
54203	19
54204	34
54205	37
54206	28
54207	28
54208	8
54209	24
54210	24
54211	28
54212	16
54213	9
54214	10
54215	30
54216	28
54217	28
54218	23
54219	36
54220	24
54221	22
54222	16
54223	4
54224	4
54225	16
54226	27
54227	16
54228	24
54229	10
54230	11
54231	24
54232	16
54233	16
54234	27
54235	24
54236	16
54237	16
54238	4
54239	30
54240	16
54241	16
54242	32
54243	24
54244	4
54245	24
54246	27
54247	24
54248	16
54249	16
54250	16
54251	5
54252	30
54253	28
54254	16
54255	26
54256	16
54257	4
54258	30
54259	4
54260	16
54261	20
54262	16
54263	16
54264	34
54265	24
54266	24
54267	10
54268	16
54269	30
54270	16
54271	16
54272	24
54273	2
54274	31
54275	4
54276	16
54277	24
54278	10
54279	28
54280	5
54281	24
54282	5
54283	16
54284	30
54285	30
54286	16
54287	4
54288	24
54289	4
54290	34
54291	16
54292	24
54293	24
54294	8
54295	10
54296	16
54297	3
54298	6
54299	5
54300	13
54301	30
54302	34
54303	36
54304	16
54305	2
54306	24
54307	15
54308	16
54309	27
54310	10
54311	13
54312	24
54313	28
54314	30
54315	24
54316	37
54317	16
54318	24
54319	24
54320	16
54321	24
54322	30
54323	24
54324	23
54325	5
54326	10
54327	17
54328	1
54329	27
54330	30
54331	23
54332	28
54333	26
54334	24
54335	3
54336	4
54337	30
54338	30
54339	24
54340	34
54341	16
54342	8
54343	24
54344	27
54345	37
54346	24
54347	8
54348	2
54349	24
54350	28
54351	16
54352	16
54353	28
54354	30
54355	30
54356	24
54357	15
54358	24
54359	24
54360	27
54361	24
54362	31
54363	16
54364	24
54365	24
54366	16
54367	16
54368	29
54369	28
54370	14
54371	16
54372	16
54373	16
54374	10
54375	16
54376	24
54377	16
54378	16
54379	24
54380	16
54381	24
54382	24
54383	16
54384	24
54385	16
54386	16
54387	23
54388	34
54389	30
54390	30
54391	25
54392	4
54393	25
54394	16
54395	24
54396	16
54397	17
54398	7
54399	30
54400	24
54401	16
54402	22
54403	8
54404	24
54405	6
54406	28
54407	30
54408	16
54409	31
54410	36
54411	5
54412	24
54413	33
54414	30
54415	27
54416	24
54417	24
54418	16
54419	24
54420	37
54421	26
54422	34
54423	4
54424	16
54425	4
54426	24
54427	16
54428	27
54429	16
54430	4
54431	24
54432	4
54433	10
54434	28
54435	24
54436	4
54437	8
54438	30
54439	24
54440	8
54441	17
54442	24
54443	34
54444	28
54445	27
54446	3
54447	16
54448	28
54449	16
54450	39
54451	24
54452	24
54453	24
54454	10
54455	24
54456	16
54457	24
54458	16
54459	23
54460	16
54461	37
54462	16
54463	27
54464	16
54465	16
54466	16
54467	28
54468	16
54469	10
54470	4
54471	36
54472	5
54473	16
54474	30
54475	16
54476	24
54477	36
54478	4
54479	28
54480	28
54481	28
54482	36
54483	30
54484	10
54485	4
54486	28
54487	5
54488	10
54489	28
54490	29
54491	28
54492	13
54493	3
54494	38
54495	8
54496	28
54497	9
54498	33
54499	36
54500	34
54501	28
54502	9
54503	28
54504	16
54505	8
54506	33
54507	9
54508	34
54509	2
54510	9
54511	13
54512	8
54513	28
54514	24
54515	24
54516	28
54517	23
54518	28
54519	28
54520	31
54521	28
54522	37
54523	3
54524	8
54525	0
54526	2
54527	10
54528	38
54529	2
54530	4
54531	24
54532	27
54533	24
54534	28
54535	17
54536	38
54537	10
54538	28
54539	28
54540	27
54541	37
54542	23
54543	6
54544	34
54545	3
54546	28
54547	24
54548	14
54549	8
54550	28
54551	3
54552	24
54553	10
54554	8
54555	37
54556	4
54557	36
54558	34
54559	34
54560	16
54561	26
54562	10
54563	28
54564	33
54565	9
54566	38
54567	31
54568	8
54569	6
54570	28
54571	26
54572	6
54573	16
54574	13
54575	39
54576	16
54577	34
54578	24
54579	8
54580	28
54581	28
54582	26
54583	30
54584	28
54585	28
54586	10
54587	28
54588	38
54589	24
54590	24
54591	4
54592	28
54593	28
54594	6
54595	27
54596	27
54597	24
54598	28
54599	8
54600	16
54601	28
54602	8
54603	2
54604	19
54605	2
54606	24
54607	21
54608	8
54609	39
54610	1
54611	28
54612	28
54613	28
54614	34
54615	28
54616	9
54617	36
54618	34
54619	28
54620	23
54621	24
54622	22
54623	26
54624	34
54625	34
54626	10
54627	30
54628	24
54629	6
54630	28
54631	0
54632	5
54633	34
54634	10
54635	11
54636	36
54637	28
54638	28
54639	10
54640	28
54641	30
54642	15
54643	26
54644	28
54645	1
54646	30
54647	8
54648	16
54649	38
54650	5
54651	28
54652	13
54653	28
54654	5
54655	28
54656	16
54657	31
54658	13
54659	38
54660	24
54661	16
54662	16
54663	30
54664	30
54665	16
54666	16
54667	28
54668	24
54669	10
54670	28
54671	26
54672	28
54673	28
54674	18
54675	10
54676	14
54677	3
54678	28
54679	28
54680	19
54681	16
